"MONATSZAHL","AUSPRÄGUNG","JAHR","MONAT","WERT","VORJAHRESWERT","VERÄND_VORMONAT_PROZENT","VERÄND_VORJAHRESMONAT_PROZENT","ZWÖLF_MONATE_MITTELWERT"
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2021,"202111",4.5,5.3,-4.26,-15.09,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2021,"202112",4.1,5.3,-8.89,-22.64,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2020,"202001",4.2,4.3,13.51,-2.33,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2020,"202002",4.1,4.1,-2.38,0,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2020,"202003",4.1,4,0,2.5,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2020,"202004",5.1,3.8,24.39,34.21,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2020,"202005",5.6,3.7,9.8,51.35,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2020,"202006",5.8,3.7,3.57,56.76,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2020,"202007",5.9,3.8,1.72,55.26,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2020,"202008",6,4,1.69,50,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2020,"202009",5.9,3.8,-1.67,55.26,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2020,"202010",5.6,3.8,-5.08,47.37,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2020,"202011",5.3,3.6,-5.36,47.22,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2020,"202012",5.3,3.7,0,43.24,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2019,"201901",4.3,4.8,13.16,-10.42,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2019,"201902",4.1,4.6,-4.65,-10.87,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2019,"201903",4,4.4,-2.44,-9.09,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2019,"201904",3.8,4.3,-5,-11.63,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2019,"201905",3.7,4.1,-2.63,-9.76,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2019,"201906",3.7,4.1,0,-9.76,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2019,"201907",3.8,4,2.7,-5,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2019,"201908",4,4.2,5.26,-4.76,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2019,"201909",3.8,4,-5,-5,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2019,"201910",3.8,3.9,0,-2.56,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2019,"201911",3.6,3.8,-5.26,-5.26,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2019,"201912",3.7,3.8,2.78,-2.63,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2018,"201801",4.8,5.2,11.63,-7.69,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2018,"201802",4.6,5.1,-4.17,-9.8,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2018,"201803",4.4,5,-4.35,-12,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2018,"201804",4.3,4.9,-2.27,-12.24,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2018,"201805",4.1,4.6,-4.65,-10.87,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2018,"201806",4.1,4.6,0,-10.87,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2018,"201807",4,4.6,-2.44,-13.04,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2018,"201808",4.2,4.8,5,-12.5,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2018,"201809",4,4.6,-4.76,-13.04,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2018,"201810",3.9,4.4,-2.5,-11.36,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2018,"201811",3.8,4.3,-2.56,-11.63,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2018,"201812",3.8,4.3,0,-11.63,4
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2017,"201701",5.2,5.8,10.64,-10.34,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2017,"201702",5.1,5.6,-1.92,-8.93,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2017,"201703",5,5.5,-1.96,-9.09,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2017,"201704",4.9,5.4,-2,-9.26,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2017,"201705",4.6,5.1,-6.12,-9.8,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2017,"201706",4.6,4.9,0,-6.12,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2017,"201707",4.6,4.9,0,-6.12,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2017,"201708",4.8,5.1,4.35,-5.88,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2017,"201709",4.6,5,-4.17,-8,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2017,"201710",4.4,4.8,-4.35,-8.33,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2017,"201711",4.3,4.7,-2.27,-8.51,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2017,"201712",4.3,4.7,0,-8.51,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2016,"201601",5.8,6.1,11.54,-4.92,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2016,"201602",5.6,6,-3.45,-6.67,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2016,"201603",5.5,5.8,-1.79,-5.17,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2016,"201604",5.4,5.8,-1.82,-6.9,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2016,"201605",5.1,5.4,-5.56,-5.56,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2016,"201606",4.9,5.4,-3.92,-9.26,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2016,"201607",4.9,5.5,0,-10.91,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2016,"201608",5.1,5.6,4.08,-8.93,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2016,"201609",5,5.5,-1.96,-9.09,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2016,"201610",4.8,5.3,-4,-9.43,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2016,"201611",4.7,5.3,-2.08,-11.32,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2016,"201612",4.7,5.2,0,-9.62,5
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2015,"201501",6.1,6.4,10.91,-4.69,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2015,"201502",6,6.4,-1.64,-6.25,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2015,"201503",5.8,6.3,-3.33,-7.94,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2015,"201504",5.8,6.1,0,-4.92,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2015,"201505",5.4,5.8,-6.9,-6.9,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2015,"201506",5.4,5.7,0,-5.26,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2015,"201507",5.5,5.8,1.85,-5.17,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2015,"201508",5.6,5.8,1.82,-3.45,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2015,"201509",5.5,5.7,-1.79,-3.51,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2015,"201510",5.3,5.6,-3.64,-5.36,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2015,"201511",5.3,5.5,0,-3.64,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2015,"201512",5.2,5.5,-1.89,-5.45,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2014,"201401",6.4,6.3,12.28,1.59,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2014,"201402",6.4,6.2,0,3.23,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2014,"201403",6.3,6.1,-1.56,3.28,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2014,"201404",6.1,6,-3.17,1.67,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2014,"201405",5.8,5.8,-4.92,0,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2014,"201406",5.7,5.7,-1.72,0,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2014,"201407",5.8,5.8,1.75,0,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2014,"201408",5.8,6.1,0,-4.92,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2014,"201409",5.7,5.9,-1.72,-3.39,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2014,"201410",5.6,5.8,-1.75,-3.45,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2014,"201411",5.5,5.7,-1.79,-3.51,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2014,"201412",5.5,5.7,0,-3.51,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2013,"201301",6.3,5.9,14.55,6.78,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2013,"201302",6.2,5.8,-1.59,6.9,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2013,"201303",6.1,5.8,-1.61,5.17,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2013,"201304",6,5.8,-1.64,3.45,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2013,"201305",5.8,5.5,-3.33,5.45,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2013,"201306",5.7,5.4,-1.72,5.56,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2013,"201307",5.8,5.6,1.75,3.57,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2013,"201308",6.1,5.7,5.17,7.02,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2013,"201309",5.9,5.5,-3.28,7.27,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2013,"201310",5.8,5.5,-1.69,5.45,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2013,"201311",5.7,5.4,-1.72,5.56,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2013,"201312",5.7,5.5,0,3.64,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2012,"201201",5.9,6.6,11.32,-10.67,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2012,"201202",5.8,6.4,-1.69,-9.15,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2012,"201203",5.8,6.3,0,-8.32,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2012,"201204",5.8,6.1,0,-5.58,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2012,"201205",5.5,6,-5.17,-7.97,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2012,"201206",5.4,5.8,-1.82,-6.58,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2012,"201207",5.6,5.7,3.7,-2.59,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2012,"201208",5.7,5.8,1.79,-2.47,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2012,"201209",5.5,5.6,-3.51,-1.67,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2012,"201210",5.5,5.5,0,0,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2012,"201211",5.4,5.3,-1.82,1.89,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2012,"201212",5.5,5.3,1.85,3.77,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2011,"201101",6.6,7.3,9.34,-9.11,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2011,"201102",6.4,7.1,-3.34,-10.36,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2011,"201103",6.3,7,-0.91,-9.18,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2011,"201104",6.1,6.8,-2.9,-10.02,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2011,"201105",6,6.4,-2.71,-6.66,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2011,"201106",5.8,6.2,-3.27,-6.6,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2011,"201107",5.7,6.2,-0.55,-6.94,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2011,"201108",5.8,6.3,1.67,-7.05,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2011,"201109",5.6,6,-4.3,-7.44,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2011,"201110",5.5,6,-1.67,-8.36,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2011,"201111",5.3,6,-3.64,-11.32,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2011,"201112",5.3,6,0,-12.26,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2010,"201001",7.3,6.7,8.57,8.67,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2010,"201002",7.1,6.7,-1.99,5.59,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2010,"201003",7,6.8,-2.2,2.26,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2010,"201004",6.8,7,-1.99,-2.4,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2010,"201005",6.4,6.8,-6.21,-6.14,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2010,"201006",6.2,6.8,-3.34,-9.52,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2010,"201007",6.2,6.9,-0.19,-10.7,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2010,"201008",6.3,7.1,1.79,-11.75,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2010,"201009",6,7.1,-3.89,-14.45,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2010,"201010",6,6.9,-0.69,-12.41,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2010,"201011",6,6.8,-0.42,-11.48,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2010,"201012",6,6.7,1.07,-9.74,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2009,"200901",6.7,6.8,12.03,-1.62,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2009,"200902",6.7,6.6,0.87,1.9,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2009,"200903",6.8,6.5,0.99,5.52,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2009,"200904",7,6.4,2.69,9.61,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2009,"200905",6.8,6.2,-2.48,10.01,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2009,"200906",6.8,6,0.27,13.86,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2009,"200907",6.9,6,1.13,15.79,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2009,"200908",7.1,6.1,3,17.47,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2009,"200909",7.1,5.8,-0.86,21.42,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2009,"200910",6.9,5.8,-3.01,17.77,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2009,"200911",6.8,5.8,-1.46,16.43,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2009,"200912",6.7,6,-0.87,12.13,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2008,"200801",6.8,7.9,6.44,-13.98,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2008,"200802",6.6,7.8,-2.62,-15.22,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2008,"200803",6.5,7.7,-2.47,-15.83,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2008,"200804",6.4,7.5,-1.15,-14.63,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2008,"200805",6.2,7.2,-2.83,-14.41,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2008,"200806",6,7,-3.12,-14.46,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2008,"200807",6,7,-0.55,-14.29,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2008,"200808",6.1,7,1.53,-13.4,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2008,"200809",5.8,6.9,-4.08,-15.34,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2008,"200810",5.8,6.6,0,-12.32,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2008,"200811",5.8,6.5,-0.32,-10.98,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2008,"200812",6,6.4,2.93,-6.53,6
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2007,"200701",7.9,10.1,4.17,-21.67,9
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2007,"200702",7.8,9.9,-1.2,-21.39,8
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2007,"200703",7.7,9.8,-1.76,-21.99,8
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2007,"200704",7.5,9.6,-2.54,-21.94,8
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2007,"200705",7.2,9,-3.08,-19.78,8
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2007,"200706",7,8.8,-3.07,-19.83,8
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2007,"200707",7,8.5,-0.75,-18.23,8
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2007,"200708",7,8.5,0.49,-17.26,8
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2007,"200709",6.9,8.1,-1.88,-14.83,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2007,"200710",6.6,7.8,-3.45,-15.29,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2007,"200711",6.5,7.7,-1.83,-15.19,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2007,"200712",6.4,7.6,-1.97,-15.82,7
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2006,"200601",10.1,,,,10
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2006,"200602",9.9,,-1.55,,10
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2006,"200603",9.8,,-1,,10
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2006,"200604",9.6,,-2.6,,10
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2006,"200605",9,,-5.69,,10
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2006,"200606",8.8,,-3.01,,10
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2006,"200607",8.5,,-2.69,,9
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2006,"200608",8.5,,-0.69,,9
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2006,"200609",8.1,,-4.68,,9
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2006,"200610",7.8,,-2.93,,9
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2006,"200611",7.7,,-1.94,,9
"Arbeitslosenquote","abh. ziv. Erwerbspersonen",2006,"200612",7.6,,-1.24,,9
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2022,"202201",4.4,5.3,10,-16.98,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2022,"202202",4.2,5.3,-4.55,-20.75,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2022,"202203",4.1,5.2,-2.38,-21.15,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2022,"202204",4,5.1,-2.44,-21.57,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2022,"202205",4,5.1,0,-21.57,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2022,"202206",4.2,4.9,5,-14.29,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2022,"202207",4.5,4.8,7.14,-6.25,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2022,"202208",4.7,4.8,4.44,-2.08,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2022,"202209",,4.5,,,
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2022,"202210",,4.3,,,
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2022,"202211",,4.1,,,
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2022,"202212",,4,,,
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2021,"202101",5.3,3.8,10.42,39.47,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2021,"202102",5.3,3.7,0,43.24,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2021,"202103",5.2,3.7,-1.89,40.54,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2021,"202104",5.1,4.6,-1.92,10.87,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2021,"202105",5.1,5.1,0,0,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2021,"202106",4.9,5.3,-3.92,-7.55,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2021,"202107",4.8,5.4,-2.04,-11.11,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2021,"202108",4.8,5.5,0,-12.73,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2021,"202109",4.5,5.4,-6.25,-16.67,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2021,"202110",4.3,5.1,-4.44,-15.69,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2021,"202111",4.1,4.9,-4.65,-16.33,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2021,"202112",4,4.8,-2.44,-16.67,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2020,"202001",3.8,3.8,11.76,0,3
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2020,"202002",3.7,3.7,-2.63,0,3
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2020,"202003",3.7,3.6,0,2.78,3
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2020,"202004",4.6,3.4,24.32,35.29,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2020,"202005",5.1,3.4,10.87,50,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2020,"202006",5.3,3.4,3.92,55.88,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2020,"202007",5.4,3.4,1.89,58.82,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2020,"202008",5.5,3.6,1.85,52.78,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2020,"202009",5.4,3.4,-1.82,58.82,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2020,"202010",5.1,3.4,-5.56,50,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2020,"202011",4.9,3.3,-3.92,48.48,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2020,"202012",4.8,3.4,-2.04,41.18,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2019,"201901",3.8,4.3,11.76,-11.63,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2019,"201902",3.7,4.2,-2.63,-11.9,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2019,"201903",3.6,4,-2.7,-10,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2019,"201904",3.4,3.9,-5.56,-12.82,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2019,"201905",3.4,3.7,0,-8.11,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2019,"201906",3.4,3.7,0,-8.11,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2019,"201907",3.4,3.6,0,-5.56,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2019,"201908",3.6,3.8,5.88,-5.26,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2019,"201909",3.4,3.7,-5.56,-8.11,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2019,"201910",3.4,3.5,0,-2.86,3
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2019,"201911",3.3,3.4,-2.94,-2.94,3
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2019,"201912",3.4,3.4,3.03,0,3
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2018,"201801",4.3,4.7,13.16,-8.51,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2018,"201802",4.2,4.6,-2.33,-8.7,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2018,"201803",4,4.5,-4.76,-11.11,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2018,"201804",3.9,4.4,-2.5,-11.36,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2018,"201805",3.7,4.2,-5.13,-11.9,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2018,"201806",3.7,4.1,0,-9.76,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2018,"201807",3.6,4.1,-2.7,-12.2,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2018,"201808",3.8,4.3,5.56,-11.63,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2018,"201809",3.7,4.1,-2.63,-9.76,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2018,"201810",3.5,4,-5.41,-12.5,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2018,"201811",3.4,3.9,-2.86,-12.82,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2018,"201812",3.4,3.8,0,-10.53,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2017,"201701",4.7,5.2,11.9,-9.62,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2017,"201702",4.6,5,-2.13,-8,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2017,"201703",4.5,4.9,-2.17,-8.16,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2017,"201704",4.4,4.8,-2.22,-8.33,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2017,"201705",4.2,4.6,-4.55,-8.7,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2017,"201706",4.1,4.4,-2.38,-6.82,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2017,"201707",4.1,4.4,0,-6.82,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2017,"201708",4.3,4.6,4.88,-6.52,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2017,"201709",4.1,4.5,-4.65,-8.89,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2017,"201710",4,4.3,-2.44,-6.98,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2017,"201711",3.9,4.2,-2.5,-7.14,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2017,"201712",3.8,4.2,-2.56,-9.52,4
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2016,"201601",5.2,5.4,13.04,-3.7,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2016,"201602",5,5.3,-3.85,-5.66,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2016,"201603",4.9,5.1,-2,-3.92,5
"Arbeitslosenquote","alle ziv. Erwerbspersonen",2016,"201604",4.8,5.1,-2.04,-5.88,5
